Hour,Load_Original,Load_New,Power,SOC,Price,Electricity_Profit
60,1260.8768913336653,1260.8768913336653,0.0,0.4236842105263158,0.6,-0.0
61,954.9198833857246,954.9198833857246,0.0,0.4236842105263158,0.6,-0.0
62,936.379276470731,936.379276470731,0.0,0.4236842105263158,0.6,-0.0
63,405.374641295032,405.374641295032,0.0,0.4236842105263158,0.6,-0.0
64,671.2636516693921,671.2636516693921,0.0,0.4236842105263158,0.6,-0.0
65,482.94969764681343,482.94969764681343,0.0,0.4236842105263158,0.6,-0.0
66,665.5719960264236,-256.9280039735763,-922.4999999999999,0.1,0.85,784.1249999999999
67,889.25076091556,889.25076091556,-0.0,0.1,0.85,0.0
68,497.99328106391545,497.99328106391545,-0.0,0.1,0.85,0.0
69,547.9179655810509,547.9179655810509,0.0,0.1,0.6,-0.0
70,924.7512989934409,924.7512989934409,0.0,0.1,0.6,-0.0
71,996.9560634958525,996.9560634958525,0.0,0.1,0.6,-0.0
72,1285.1291944305624,2785.129194430562,1500.0,0.575,0.13,-195.0
73,1363.6302683689726,2547.840794684762,1184.2105263157896,0.95,0.13,-153.94736842105266
74,918.1640759022521,918.1640759022521,0.0,0.95,0.13,-0.0
75,1201.3724706513078,1201.3724706513078,0.0,0.95,0.13,-0.0
76,1583.9453266782807,1583.9453266782807,0.0,0.95,0.13,-0.0
77,1586.6190386589174,1586.6190386589174,0.0,0.95,0.13,-0.0
78,1578.5936008633478,1578.5936008633478,0.0,0.95,0.13,-0.0
79,1011.1628733904834,1011.1628733904834,0.0,0.95,0.13,-0.0
80,1552.0236522377631,1552.0236522377631,0.0,0.95,0.6,-0.0
81,1501.672331422548,1501.672331422548,0.0,0.95,0.85,-0.0
82,1044.591288200762,-455.40871179923806,-1500.0,0.4236842105263158,0.85,1275.0
83,735.7026073148011,735.7026073148011,0.0,0.4236842105263158,0.85,-0.0
84,1091.9775262491694,1091.9775262491694,0.0,0.4236842105263158,0.6,-0.0
85,1016.4885584192224,1016.4885584192224,0.0,0.4236842105263158,0.6,-0.0
86,733.0359194073451,733.0359194073451,0.0,0.4236842105263158,0.6,-0.0
87,819.7648885804042,819.7648885804042,0.0,0.4236842105263158,0.6,-0.0
88,351.48710822361437,351.48710822361437,0.0,0.4236842105263158,0.6,-0.0
89,706.469173698713,706.469173698713,0.0,0.4236842105263158,0.6,-0.0
90,938.3124511557922,15.81245115579236,-922.4999999999999,0.1,0.85,784.1249999999999
91,764.1593303166371,764.1593303166371,-0.0,0.1,0.85,0.0
92,506.1353254220655,506.1353254220655,-0.0,0.1,0.85,0.0
93,411.5035789594617,411.5035789594617,0.0,0.1,0.6,-0.0
94,843.4800366503237,843.4800366503237,0.0,0.1,0.6,-0.0
95,1029.160196151903,1029.160196151903,0.0,0.1,0.6,-0.0
96,1361.5988403886258,2861.598840388626,1500.0,0.575,0.13,-195.0
97,1000.349100470432,2184.5596267862215,1184.2105263157896,0.95,0.13,-153.94736842105266
98,1402.2406757652539,1402.2406757652539,0.0,0.95,0.13,-0.0
99,1407.4133989376714,1407.4133989376714,0.0,0.95,0.13,-0.0
100,1346.1464619553476,1346.1464619553476,0.0,0.95,0.13,-0.0
101,1174.941541705389,1174.941541705389,0.0,0.95,0.13,-0.0
102,1391.6170446215629,1391.6170446215629,0.0,0.95,0.13,-0.0
103,1397.5009640810995,1397.5009640810995,0.0,0.95,0.13,-0.0
104,1268.4016394738474,1268.4016394738474,0.0,0.95,0.6,-0.0
105,1054.556806698315,1054.556806698315,0.0,0.95,0.85,-0.0
106,1223.4401776315974,-276.5598223684026,-1500.0,0.4236842105263158,0.85,1275.0
107,1129.600276326433,1129.600276326433,0.0,0.4236842105263158,0.85,-0.0
108,1087.3326479015925,1087.3326479015925,0.0,0.4236842105263158,0.6,-0.0
109,756.5887396454923,756.5887396454923,0.0,0.4236842105263158,0.6,-0.0
110,521.7470252568356,521.7470252568356,0.0,0.4236842105263158,0.6,-0.0
111,744.7857419774557,744.7857419774557,0.0,0.4236842105263158,0.6,-0.0
112,504.45132617677064,504.45132617677064,0.0,0.4236842105263158,0.6,-0.0
113,971.5289117428736,971.5289117428736,0.0,0.4236842105263158,0.6,-0.0
114,745.5509447472182,-176.9490552527817,-922.4999999999999,0.1,0.85,784.1249999999999
115,774.1589683000325,774.1589683000325,-0.0,0.1,0.85,0.0
116,714.1630257323385,714.1630257323385,-0.0,0.1,0.85,0.0
117,1012.6821468978621,1012.6821468978621,0.0,0.1,0.6,-0.0
118,667.2532912993613,667.2532912993613,0.0,0.1,0.6,-0.0
119,1069.5609417623666,1069.5609417623666,0.0,0.1,0.6,-0.0
120,855.903069180344,2355.903069180344,1500.0,0.575,0.13,-195.0
121,1325.3622439274527,2509.5727702432423,1184.2105263157896,0.95,0.13,-153.94736842105266
122,1419.5668057930488,1419.5668057930488,0.0,0.95,0.13,-0.0
123,1160.85102251043,1160.85102251043,0.0,0.95,0.13,-0.0
124,1033.819829372832,1033.819829372832,0.0,0.95,0.13,-0.0
125,1405.3078176793792,1405.3078176793792,0.0,0.95,0.13,-0.0
126,1159.5847962377557,1159.5847962377557,0.0,0.95,0.13,-0.0
127,1361.026817989126,1361.026817989126,0.0,0.95,0.13,-0.0
128,866.3409550692936,866.3409550692936,0.0,0.95,0.6,-0.0
129,928.828273701464,928.828273701464,0.0,0.95,0.85,-0.0
130,833.1148255915291,-666.8851744084709,-1500.0,0.4236842105263158,0.85,1275.0
131,1085.6429651922176,1085.6429651922176,0.0,0.4236842105263158,0.85,-0.0
132,1044.1296096989736,1044.1296096989736,0.0,0.4236842105263158,0.6,-0.0
133,555.6762500582184,555.6762500582184,0.0,0.4236842105263158,0.6,-0.0
134,812.4815205470052,812.4815205470052,0.0,0.4236842105263158,0.6,-0.0
135,657.8424600170246,657.8424600170246,0.0,0.4236842105263158,0.6,-0.0
136,521.417085468019,521.417085468019,0.0,0.4236842105263158,0.6,-0.0
137,609.5680686408116,609.5680686408116,0.0,0.4236842105263158,0.6,-0.0
138,788.0326436233124,-134.46735637668746,-922.4999999999999,0.1,0.85,784.1249999999999
139,696.0695875300738,696.0695875300738,-0.0,0.1,0.85,0.0
140,813.4174908610829,813.4174908610829,-0.0,0.1,0.85,0.0
141,959.047701539107,959.047701539107,0.0,0.1,0.6,-0.0
142,697.8348803895274,697.8348803895274,0.0,0.1,0.6,-0.0
143,957.4949618765764,957.4949618765764,0.0,0.1,0.6,-0.0
144,862.9115246413455,2362.9115246413457,1500.0,0.575,0.13,-195.0
145,982.09735853743,2166.3078848532195,1184.2105263157896,0.95,0.13,-153.94736842105266
146,711.3980398732106,711.3980398732106,0.0,0.95,0.13,-0.0
147,1263.2336332239556,1263.2336332239556,0.0,0.95,0.13,-0.0
148,1316.275610871846,1316.275610871846,0.0,0.95,0.13,-0.0
149,1365.8756464492456,1365.8756464492456,0.0,0.95,0.13,-0.0
150,1509.715453193151,1509.715453193151,0.0,0.95,0.13,-0.0
151,1465.2877387195738,1465.2877387195738,0.0,0.95,0.13,-0.0
152,1387.62006078015,1387.62006078015,0.0,0.95,0.6,-0.0
153,1705.135977789251,1705.135977789251,0.0,0.95,0.85,-0.0
154,1000.7986041170539,-499.20139588294614,-1500.0,0.4236842105263158,0.85,1275.0
155,1117.9981187193778,1117.9981187193778,0.0,0.4236842105263158,0.85,-0.0
156,1216.4262175174338,1216.4262175174338,0.0,0.4236842105263158,0.6,-0.0
157,1022.3945084236605,1022.3945084236605,0.0,0.4236842105263158,0.6,-0.0
158,1132.732032099244,1132.732032099244,0.0,0.4236842105263158,0.6,-0.0
159,763.3144889383108,763.3144889383108,0.0,0.4236842105263158,0.6,-0.0
160,427.6180709067664,427.6180709067664,0.0,0.4236842105263158,0.6,-0.0
161,766.738036009396,766.738036009396,0.0,0.4236842105263158,0.6,-0.0
162,656.0978303673234,-266.40216963267653,-922.4999999999999,0.1,0.85,784.1249999999999
163,416.54426886931697,416.54426886931697,-0.0,0.1,0.85,0.0
164,787.6130518636653,787.6130518636653,-0.0,0.1,0.85,0.0
165,716.4508446202935,716.4508446202935,0.0,0.1,0.6,-0.0
166,911.4739024793346,911.4739024793346,0.0,0.1,0.6,-0.0
167,936.9915327253574,936.9915327253574,0.0,0.1,0.6,-0.0
168,1233.8023537260965,2733.8023537260965,1500.0,0.575,0.13,-195.0
169,918.6901312937886,2102.900657609578,1184.2105263157896,0.95,0.13,-153.94736842105266
170,762.9717268483862,762.9717268483862,0.0,0.95,0.13,-0.0
171,1487.5748829680983,1487.5748829680983,0.0,0.95,0.13,-0.0
172,1529.2884218787012,1529.2884218787012,0.0,0.95,0.13,-0.0
173,1541.595269356091,1541.595269356091,0.0,0.95,0.13,-0.0
174,1469.186447495405,1469.186447495405,0.0,0.95,0.13,-0.0
175,1466.7241425457532,1466.7241425457532,0.0,0.95,0.13,-0.0
176,1200.5466713040692,1200.5466713040692,0.0,0.95,0.6,-0.0
177,1313.9331065050621,1313.9331065050621,0.0,0.95,0.85,-0.0
178,1335.8009665940715,-164.1990334059285,-1500.0,0.4236842105263158,0.85,1275.0
179,1189.4979248975812,1189.4979248975812,0.0,0.4236842105263158,0.85,-0.0
180,326.65141602893993,326.65141602893993,0.0,0.4236842105263158,0.6,-0.0
181,838.5231101654615,838.5231101654615,0.0,0.4236842105263158,0.6,-0.0
182,676.0081484784893,676.0081484784893,0.0,0.4236842105263158,0.6,-0.0
183,895.0688444864069,895.0688444864069,0.0,0.4236842105263158,0.6,-0.0
184,649.5118285049978,649.5118285049978,0.0,0.4236842105263158,0.6,-0.0
185,681.9316457769341,681.9316457769341,0.0,0.4236842105263158,0.6,-0.0
186,456.34705507026536,-466.15294492973453,-922.4999999999999,0.1,0.85,784.1249999999999
187,740.7645312266526,740.7645312266526,-0.0,0.1,0.85,0.0
188,728.1024310447957,728.1024310447957,-0.0,0.1,0.85,0.0
189,1071.5966032864326,1071.5966032864326,0.0,0.1,0.6,-0.0
190,966.6101686401865,966.6101686401865,0.0,0.1,0.6,-0.0
191,897.3481827777714,897.3481827777714,0.0,0.1,0.6,-0.0
192,929.6021632325317,2429.602163232532,1500.0,0.575,0.13,-195.0
193,1320.5414114049202,2504.75193772071,1184.2105263157896,0.95,0.13,-153.94736842105266
194,1377.5036394348579,1377.5036394348579,0.0,0.95,0.13,-0.0
195,1635.5287876446077,1635.5287876446077,0.0,0.95,0.13,-0.0
196,1815.0725140539266,1815.0725140539266,0.0,0.95,0.13,-0.0
197,1362.595625752493,1362.595625752493,0.0,0.95,0.13,-0.0
198,1793.7708055482387,1793.7708055482387,0.0,0.95,0.13,-0.0
199,1771.9986799421215,1771.9986799421215,0.0,0.95,0.13,-0.0
200,1264.8567253189487,1264.8567253189487,0.0,0.95,0.6,-0.0
201,1411.1034981792548,1411.1034981792548,0.0,0.95,0.85,-0.0
202,1463.2849833040186,-36.715016695981376,-1500.0,0.4236842105263158,0.85,1275.0
203,1205.0423005362231,1205.0423005362231,0.0,0.4236842105263158,0.85,-0.0
204,922.8139420746072,922.8139420746072,0.0,0.4236842105263158,0.6,-0.0
205,1115.478777974384,1115.478777974384,0.0,0.4236842105263158,0.6,-0.0
206,984.538820448267,984.538820448267,0.0,0.4236842105263158,0.6,-0.0
207,561.6916966749583,561.6916966749583,0.0,0.4236842105263158,0.6,-0.0
208,471.6836027421042,471.6836027421042,0.0,0.4236842105263158,0.6,-0.0
209,372.12404053868266,372.12404053868266,0.0,0.4236842105263158,0.6,-0.0
210,484.4420657251071,-438.0579342748928,-922.4999999999999,0.1,0.85,784.1249999999999
211,726.9597862158001,726.9597862158001,-0.0,0.1,0.85,0.0
212,651.8291162465732,651.8291162465732,-0.0,0.1,0.85,0.0
213,515.6391058191164,515.6391058191164,0.0,0.1,0.6,-0.0
214,1129.4065203192517,1129.4065203192517,0.0,0.1,0.6,-0.0
215,854.8570557144433,854.8570557144433,0.0,0.1,0.6,-0.0
216,1225.607545863188,2725.607545863188,1500.0,0.575,0.13,-195.0
217,1182.9393961416106,2367.1499224574,1184.2105263157896,0.95,0.13,-153.94736842105266
218,1018.9360195325477,1018.9360195325477,0.0,0.95,0.13,-0.0
219,1589.894900948004,1589.894900948004,0.0,0.95,0.13,-0.0
220,1457.919264194575,1457.919264194575,0.0,0.95,0.13,-0.0
221,1341.2066113597887,1341.2066113597887,0.0,0.95,0.13,-0.0
222,1988.4871672082845,1988.4871672082845,0.0,0.95,0.13,-0.0
223,1681.2183982509473,1681.2183982509473,0.0,0.95,0.13,-0.0
224,1430.6989064121453,1430.6989064121453,0.0,0.95,0.6,-0.0
225,1563.8013893492032,1563.8013893492032,0.0,0.95,0.85,-0.0
226,1435.6407656125332,-64.35923438746681,-1500.0,0.4236842105263158,0.85,1275.0
227,1330.0798045010104,1330.0798045010104,0.0,0.4236842105263158,0.85,-0.0
228,1193.2595124578927,1193.2595124578927,0.0,0.4236842105263158,0.6,-0.0
229,584.8117774773746,584.8117774773746,0.0,0.4236842105263158,0.6,-0.0
230,495.7080492217495,495.7080492217495,0.0,0.4236842105263158,0.6,-0.0
231,774.8699575664741,774.8699575664741,0.0,0.4236842105263158,0.6,-0.0
232,344.0897784261328,344.0897784261328,0.0,0.4236842105263158,0.6,-0.0
233,622.7385476477263,622.7385476477263,0.0,0.4236842105263158,0.6,-0.0
234,457.4822324507694,-465.0177675492305,-922.4999999999999,0.1,0.85,784.1249999999999
235,541.9218591374319,541.9218591374319,-0.0,0.1,0.85,0.0
236,788.5394907833177,788.5394907833177,-0.0,0.1,0.85,0.0
237,771.6109077964263,771.6109077964263,0.0,0.1,0.6,-0.0
238,921.9782164371611,921.9782164371611,0.0,0.1,0.6,-0.0
239,1548.5937205249534,1548.5937205249534,0.0,0.1,0.6,-0.0
240,1278.194806195855,2778.194806195855,1500.0,0.575,0.13,-195.0
241,1214.7243669942711,2398.934893310061,1184.2105263157896,0.95,0.13,-153.94736842105266
242,1464.9415430336212,1464.9415430336212,0.0,0.95,0.13,-0.0
243,1460.165117101667,1460.165117101667,0.0,0.95,0.13,-0.0
244,1476.4456706238157,1476.4456706238157,0.0,0.95,0.13,-0.0
245,1437.1725776103544,1437.1725776103544,0.0,0.95,0.13,-0.0
246,1982.3879516583984,1982.3879516583984,0.0,0.95,0.13,-0.0
247,1631.0230739245746,1631.0230739245746,0.0,0.95,0.13,-0.0
248,1692.9639275427412,1692.9639275427412,0.0,0.95,0.6,-0.0
249,1699.355727245808,1699.355727245808,0.0,0.95,0.85,-0.0
250,1242.4687927328625,-257.53120726713746,-1500.0,0.4236842105263158,0.85,1275.0
251,1284.7443010887803,1284.7443010887803,0.0,0.4236842105263158,0.85,-0.0
252,996.0514325689883,996.0514325689883,0.0,0.4236842105263158,0.6,-0.0
253,877.0687719850009,877.0687719850009,0.0,0.4236842105263158,0.6,-0.0
254,530.5337124889279,530.5337124889279,0.0,0.4236842105263158,0.6,-0.0
255,615.1878163083031,615.1878163083031,0.0,0.4236842105263158,0.6,-0.0
256,546.4514204060769,546.4514204060769,0.0,0.4236842105263158,0.6,-0.0
257,566.5255621392618,566.5255621392618,0.0,0.4236842105263158,0.6,-0.0
258,627.2516352114666,-295.2483647885333,-922.4999999999999,0.1,0.85,784.1249999999999
259,840.317186813354,840.317186813354,-0.0,0.1,0.85,0.0
260,643.5536601383486,643.5536601383486,-0.0,0.1,0.85,0.0
261,672.3349634825524,672.3349634825524,0.0,0.1,0.6,-0.0
262,747.5082379418733,747.5082379418733,0.0,0.1,0.6,-0.0
263,604.8479746021321,604.8479746021321,0.0,0.1,0.6,-0.0
264,1428.919526814664,2928.919526814664,1500.0,0.575,0.13,-195.0
265,1186.5695065550854,2370.780032870875,1184.2105263157896,0.95,0.13,-153.94736842105266
266,927.9074840815994,927.9074840815994,0.0,0.95,0.13,-0.0
267,1113.1441258742375,1113.1441258742375,0.0,0.95,0.13,-0.0
268,1015.3138932297204,1015.3138932297204,0.0,0.95,0.13,-0.0
269,1597.0765522679515,1597.0765522679515,0.0,0.95,0.13,-0.0
270,1554.050523492396,1554.050523492396,0.0,0.95,0.13,-0.0
271,1669.6040864896008,1669.6040864896008,0.0,0.95,0.13,-0.0
272,1434.0380805861846,1434.0380805861846,0.0,0.95,0.6,-0.0
273,1332.3157758665586,1332.3157758665586,0.0,0.95,0.85,-0.0
274,1679.1621648581831,179.16216485818313,-1500.0,0.4236842105263158,0.85,1275.0
275,1616.7467911547164,1616.7467911547164,0.0,0.4236842105263158,0.85,-0.0
276,980.6951189265125,980.6951189265125,0.0,0.4236842105263158,0.6,-0.0
277,768.23870337939,768.23870337939,0.0,0.4236842105263158,0.6,-0.0
278,425.53481370323743,425.53481370323743,0.0,0.4236842105263158,0.6,-0.0
279,623.7162832498649,623.7162832498649,0.0,0.4236842105263158,0.6,-0.0
280,800.3230518915234,800.3230518915234,0.0,0.4236842105263158,0.6,-0.0
281,329.8474030293894,329.8474030293894,0.0,0.4236842105263158,0.6,-0.0
282,419.5024581086449,-502.997541891355,-922.4999999999999,0.1,0.85,784.1249999999999
283,483.1452453388356,483.1452453388356,-0.0,0.1,0.85,0.0
284,848.8813163244903,848.8813163244903,-0.0,0.1,0.85,0.0
285,671.1726422813407,671.1726422813407,0.0,0.1,0.6,-0.0
286,960.3232368292237,960.3232368292237,0.0,0.1,0.6,-0.0
287,1395.1241134558395,1395.1241134558395,0.0,0.1,0.6,-0.0
288,891.7170798014505,2391.7170798014504,1500.0,0.575,0.13,-195.0
289,995.5307428700776,2179.741269185867,1184.2105263157896,0.95,0.13,-153.94736842105266
290,1408.909061800793,1408.909061800793,0.0,0.95,0.13,-0.0
291,1501.1068310404426,1501.1068310404426,0.0,0.95,0.13,-0.0
292,1306.9459377525836,1306.9459377525836,0.0,0.95,0.13,-0.0
293,1045.3406602368232,1045.3406602368232,0.0,0.95,0.13,-0.0
294,1569.2141769453906,1569.2141769453906,0.0,0.95,0.13,-0.0
295,1230.4349927723968,1230.4349927723968,0.0,0.95,0.13,-0.0
296,1388.6324173745743,1388.6324173745743,0.0,0.95,0.6,-0.0
297,1510.4716019339903,1510.4716019339903,0.0,0.95,0.85,-0.0
298,1321.3130062186328,-178.68699378136716,-1500.0,0.4236842105263158,0.85,1275.0
299,964.2786656505514,964.2786656505514,0.0,0.4236842105263158,0.85,-0.0
300,970.8920517628281,970.8920517628281,0.0,0.4236842105263158,0.6,-0.0
301,980.3290379823741,980.3290379823741,0.0,0.4236842105263158,0.6,-0.0
302,904.1647904906067,904.1647904906067,0.0,0.4236842105263158,0.6,-0.0
303,632.2977811378521,632.2977811378521,0.0,0.4236842105263158,0.6,-0.0
304,949.1679812811026,949.1679812811026,0.0,0.4236842105263158,0.6,-0.0
305,538.9243599095131,538.9243599095131,0.0,0.4236842105263158,0.6,-0.0
306,1000.3172046933711,77.8172046933712,-922.4999999999999,0.1,0.85,784.1249999999999
307,843.3362894948309,843.3362894948309,-0.0,0.1,0.85,0.0
308,450.48912991056886,450.48912991056886,-0.0,0.1,0.85,0.0
309,894.8027498405561,894.8027498405561,0.0,0.1,0.6,-0.0
310,689.5484892934314,689.5484892934314,0.0,0.1,0.6,-0.0
311,959.2912633435823,959.2912633435823,0.0,0.1,0.6,-0.0
312,1106.964558294599,2606.964558294599,1500.0,0.575,0.13,-195.0
313,827.4719961637995,2011.6825224795891,1184.2105263157896,0.95,0.13,-153.94736842105266
314,865.7894032173292,865.7894032173292,0.0,0.95,0.13,-0.0
315,1366.4772578379468,1366.4772578379468,0.0,0.95,0.13,-0.0
316,1439.4261885536282,1439.4261885536282,0.0,0.95,0.13,-0.0
317,1605.685053850362,1605.685053850362,0.0,0.95,0.13,-0.0
318,1259.6003805031169,1259.6003805031169,0.0,0.95,0.13,-0.0
319,1059.0577312415344,1059.0577312415344,0.0,0.95,0.13,-0.0
320,1147.7227140374198,1147.7227140374198,0.0,0.95,0.6,-0.0
321,1331.7502773019976,1331.7502773019976,0.0,0.95,0.85,-0.0
322,1156.7292031543132,-343.27079684568685,-1500.0,0.4236842105263158,0.85,1275.0
323,1211.7756711329728,1211.7756711329728,0.0,0.4236842105263158,0.85,-0.0
324,882.7973832148293,882.7973832148293,0.0,0.4236842105263158,0.6,-0.0
325,1138.0216597406047,1138.0216597406047,0.0,0.4236842105263158,0.6,-0.0
326,1105.3437844435884,1105.3437844435884,0.0,0.4236842105263158,0.6,-0.0
327,465.34744126670347,465.34744126670347,0.0,0.4236842105263158,0.6,-0.0
328,532.8000376031916,532.8000376031916,0.0,0.4236842105263158,0.6,-0.0
329,805.3420081919048,805.3420081919048,0.0,0.4236842105263158,0.6,-0.0
330,1041.78544705969,119.28544705969,-922.4999999999999,0.1,0.85,784.1249999999999
331,663.0309720769711,663.0309720769711,-0.0,0.1,0.85,0.0
332,565.8856407164138,565.8856407164138,-0.0,0.1,0.85,0.0
333,754.6891597698531,754.6891597698531,0.0,0.1,0.6,-0.0
334,763.1796398533518,763.1796398533518,0.0,0.1,0.6,-0.0
335,1053.2340544430026,1053.2340544430026,0.0,0.1,0.6,-0.0
336,1002.4912344856064,2502.4912344856066,1500.0,0.575,0.13,-195.0
337,1519.2303521657823,2703.440878481572,1184.2105263157896,0.95,0.13,-153.94736842105266
338,1484.9217221171834,1484.9217221171834,0.0,0.95,0.13,-0.0
339,1459.7293821364822,1459.7293821364822,0.0,0.95,0.13,-0.0
340,1481.4784847396147,1481.4784847396147,0.0,0.95,0.13,-0.0
341,1164.7703394666494,1164.7703394666494,0.0,0.95,0.13,-0.0
342,1489.1608682806846,1489.1608682806846,0.0,0.95,0.13,-0.0
343,1460.3513836781472,1460.3513836781472,0.0,0.95,0.13,-0.0
344,1323.2254654854514,1323.2254654854514,0.0,0.95,0.6,-0.0
345,1663.4373322817964,1663.4373322817964,0.0,0.95,0.85,-0.0
346,1291.4416533210463,-208.55834667895374,-1500.0,0.4236842105263158,0.85,1275.0
347,1307.0920135768345,1307.0920135768345,0.0,0.4236842105263158,0.85,-0.0
348,1106.0455617988648,1106.0455617988648,0.0,0.4236842105263158,0.6,-0.0
349,878.0129301254366,878.0129301254366,0.0,0.4236842105263158,0.6,-0.0
350,822.2885737473354,822.2885737473354,0.0,0.4236842105263158,0.6,-0.0
351,605.9446999593574,605.9446999593574,0.0,0.4236842105263158,0.6,-0.0
352,838.6550545943853,838.6550545943853,0.0,0.4236842105263158,0.6,-0.0
353,526.8422066917485,526.8422066917485,0.0,0.4236842105263158,0.6,-0.0
354,722.2140945830154,-200.28590541698452,-922.4999999999999,0.1,0.85,784.1249999999999
355,842.2628027604899,842.2628027604899,-0.0,0.1,0.85,0.0
356,540.1530241449334,540.1530241449334,-0.0,0.1,0.85,0.0
357,736.8997211255888,736.8997211255888,0.0,0.1,0.6,-0.0
358,1128.550752020437,1128.550752020437,0.0,0.1,0.6,-0.0
359,1028.5900925006792,1028.5900925006792,0.0,0.1,0.6,-0.0
360,839.9926775545287,2339.9926775545287,1500.0,0.575,0.13,-195.0
361,1263.1132311906454,2447.323757506435,1184.2105263157896,0.95,0.13,-153.94736842105266
362,1124.8005015038793,1124.8005015038793,0.0,0.95,0.13,-0.0
363,1488.5297153209513,1488.5297153209513,0.0,0.95,0.13,-0.0
